YEAR,ORIGIN,SPOUSE,WEIGHTED_COUNT,UNWEIGHTED_COUNT,TOTAL_BY_ORIGIN,PERCENTAGE
2020,Sri Lanka,Sri Lanka,64850.0,2544,74589.0,86.94
2020,Sri Lanka,US-Born,3972.0,176,74589.0,5.33
2020,Sweden,Finland,491.0,23,63076.0,0.78
2020,Sweden,Sweden,54975.0,2056,63076.0,87.16
2020,Sweden,US-Born,6278.0,276,63076.0,9.95
2020,Sweden,Yugoslavia,1332.0,39,63076.0,2.11
2020,Switzerland,China,322.0,21,20312.0,1.59
2020,Switzerland,Poland,925.0,56,20312.0,4.55
2020,Switzerland,South America (ns),669.0,32,20312.0,3.29
2020,Switzerland,Switzerland,4824.0,298,20312.0,23.75
2020,Switzerland,US-Born,13572.0,794,20312.0,66.82
2020,Syria,Africa (ns),1964.0,95,88887.0,2.21
2020,Syria,Albania,882.0,47,88887.0,0.99
2020,Syria,Asia (ns),799.0,30,88887.0,0.9
2020,Syria,Canada,1270.0,64,88887.0,1.43
2020,Syria,Germany,756.0,34,88887.0,0.85
2020,Syria,Iran,500.0,21,88887.0,0.56
2020,Syria,Pakistan,656.0,37,88887.0,0.74
2020,Syria,Poland,972.0,41,88887.0,1.09
2020,Syria,Romania,693.0,41,88887.0,0.78
2020,Syria,South America (ns),1558.0,73,88887.0,1.75
2020,Syria,Spain,2598.0,117,88887.0,2.92
2020,Syria,Syria,36851.0,1664,88887.0,41.46
2020,Syria,Turkey,829.0,47,88887.0,0.93
2020,Syria,US-Born,37994.0,1938,88887.0,42.74
2020,Syria,United Kingdom (ns),565.0,34,88887.0,0.64
2020,Thailand,Africa (ns),813.0,34,795077.0,0.1
2020,Thailand,Australia,370.0,20,795077.0,0.05
2020,Thailand,Cambodia,991.0,51,795077.0,0.12
2020,Thailand,Canada,781.0,45,795077.0,0.1
2020,Thailand,Central America (ns),684.0,32,795077.0,0.09
2020,Thailand,China,22582.0,1185,795077.0,2.84
2020,Thailand,Germany,825.0,44,795077.0,0.1
2020,Thailand,Hong Kong,5199.0,262,795077.0,0.65
2020,Thailand,India,5014.0,255,795077.0,0.63
2020,Thailand,Japan,1325.0,74,795077.0,0.17
2020,Thailand,Korea,3438.0,158,795077.0,0.43
2020,Thailand,Macau,816.0,42,795077.0,0.1
2020,Thailand,Mexico,1562.0,70,795077.0,0.2
2020,Thailand,Myanmar/Burma,3174.0,127,795077.0,0.4
2020,Thailand,Philippines,6728.0,352,795077.0,0.85
2020,Thailand,Poland,647.0,34,795077.0,0.08
2020,Thailand,South America (ns),1045.0,37,795077.0,0.13
2020,Thailand,Thailand,654700.0,30912,795077.0,82.34
2020,Thailand,US-Born,81222.0,3974,795077.0,10.22
2020,Thailand,United Kingdom (ns),400.0,24,795077.0,0.05
2020,Thailand,Vietnam,2282.0,93,795077.0,0.29
2020,Thailand,West Indies (ns),479.0,20,795077.0,0.06
2020,Turkey,Africa (ns),1470.0,55,50384.0,2.92
2020,Turkey,Asia (ns),2311.0,91,50384.0,4.59
2020,Turkey,Iran,886.0,38,50384.0,1.76
2020,Turkey,Israel,596.0,21,50384.0,1.18
2020,Turkey,Jordan,1252.0,36,50384.0,2.48
2020,Turkey,Lebanon,847.0,36,50384.0,1.68
2020,Turkey,Saudi Arabia,2341.0,103,50384.0,4.65
2020,Turkey,Syria,877.0,47,50384.0,1.74
2020,Turkey,Turkey,28201.0,1030,50384.0,55.97
2020,Turkey,US-Born,11603.0,475,50384.0,23.03
2020,US Virgin Islands,Puerto Rico,702.0,28,18160.0,3.87
2020,US Virgin Islands,US Virgin Islands,4401.0,158,18160.0,24.23
2020,US Virgin Islands,US-Born,10403.0,421,18160.0,57.29
2020,US Virgin Islands,West Indies (ns),2654.0,105,18160.0,14.61
2020,United Kingdom (ns),Africa (ns),3845.0,207,240806.0,1.6
2020,United Kingdom (ns),Australia,1094.0,58,240806.0,0.45
2020,United Kingdom (ns),Austria,460.0,26,240806.0,0.19
2020,United Kingdom (ns),Canada,3432.0,217,240806.0,1.43
2020,United Kingdom (ns),Central America (ns),433.0,26,240806.0,0.18
2020,United Kingdom (ns),Channel Islands,561.0,38,240806.0,0.23
2020,United Kingdom (ns),China,1925.0,106,240806.0,0.8
2020,United Kingdom (ns),Code 414,1510.0,79,240806.0,0.63
2020,United Kingdom (ns),France,364.0,22,240806.0,0.15
2020,United Kingdom (ns),Germany,1009.0,64,240806.0,0.42
2020,United Kingdom (ns),Iceland,773.0,44,240806.0,0.32
2020,United Kingdom (ns),India,4893.0,234,240806.0,2.03
2020,United Kingdom (ns),Ireland,2331.0,123,240806.0,0.97
2020,United Kingdom (ns),Japan,778.0,49,240806.0,0.32
2020,United Kingdom (ns),Korea,651.0,37,240806.0,0.27
2020,United Kingdom (ns),Mexico,1087.0,56,240806.0,0.45
2020,United Kingdom (ns),Pakistan,635.0,36,240806.0,0.26
2020,United Kingdom (ns),Philippines,1413.0,78,240806.0,0.59
2020,United Kingdom (ns),Poland,2216.0,122,240806.0,0.92
2020,United Kingdom (ns),Romania,503.0,30,240806.0,0.21
2020,United Kingdom (ns),South America (ns),2960.0,148,240806.0,1.23
2020,United Kingdom (ns),Spain,929.0,45,240806.0,0.39
2020,United Kingdom (ns),Syria,573.0,34,240806.0,0.24
2020,United Kingdom (ns),Thailand,426.0,24,240806.0,0.18
2020,United Kingdom (ns),US-Born,133839.0,7576,240806.0,55.58
2020,United Kingdom (ns),United Kingdom (ns),70440.0,3814,240806.0,29.25
2020,United Kingdom (ns),West Indies (ns),1726.0,88,240806.0,0.72
2020,Vietnam,Canada,341.0,24,120093.0,0.28
2020,Vietnam,China,2033.0,108,120093.0,1.69
2020,Vietnam,Hong Kong,1457.0,64,120093.0,1.21
2020,Vietnam,India,2572.0,117,120093.0,2.14
2020,Vietnam,Japan,374.0,23,120093.0,0.31
2020,Vietnam,Korea,900.0,42,120093.0,0.75
2020,Vietnam,Mexico,727.0,36,120093.0,0.61
2020,Vietnam,Myanmar/Burma,5514.0,218,120093.0,4.59
2020,Vietnam,Philippines,2029.0,100,120093.0,1.69
2020,Vietnam,Poland,520.0,29,120093.0,0.43
2020,Vietnam,South America (ns),477.0,23,120093.0,0.4
2020,Vietnam,Thailand,2378.0,93,120093.0,1.98
2020,Vietnam,US-Born,59623.0,2838,120093.0,49.65
2020,Vietnam,Vietnam,41148.0,1926,120093.0,34.26
2020,Wales,US-Born,4774.0,193,5490.0,86.96
2020,Wales,Wales,716.0,40,5490.0,13.04
2020,West Indies (ns),Africa (ns),10340.0,356,1255102.0,0.82
2020,West Indies (ns),Atlantic Islands,634.0,21,1255102.0,0.05
2020,West Indies (ns),Canada,1888.0,83,1255102.0,0.15
2020,West Indies (ns),Central America (ns),17123.0,623,1255102.0,1.36
2020,West Indies (ns),China,1459.0,72,1255102.0,0.12
2020,West Indies (ns),Cuba,4914.0,208,1255102.0,0.39
2020,West Indies (ns),Finland,356.0,20,1255102.0,0.03
2020,West Indies (ns),France,485.0,22,1255102.0,0.04
2020,West Indies (ns),Germany,814.0,33,1255102.0,0.06
2020,West Indies (ns),Iceland,1264.0,52,1255102.0,0.1
2020,West Indies (ns),India,1840.0,89,1255102.0,0.15
2020,West Indies (ns),Ireland,3266.0,123,1255102.0,0.26
2020,West Indies (ns),Japan,407.0,25,1255102.0,0.03
2020,West Indies (ns),Korea,561.0,21,1255102.0,0.04
2020,West Indies (ns),Mexico,9369.0,325,1255102.0,0.75
2020,West Indies (ns),Philippines,1914.0,93,1255102.0,0.15
2020,West Indies (ns),Poland,1997.0,89,1255102.0,0.16
2020,West Indies (ns),Puerto Rico,21598.0,764,1255102.0,1.72
2020,West Indies (ns),Romania,794.0,31,1255102.0,0.06
2020,West Indies (ns),South America (ns),28409.0,1095,1255102.0,2.26
2020,West Indies (ns),Spain,720.0,34,1255102.0,0.06
2020,West Indies (ns),Thailand,460.0,20,1255102.0,0.04
2020,West Indies (ns),US Virgin Islands,2766.0,105,1255102.0,0.22
2020,West Indies (ns),US-Born,252032.0,9788,1255102.0,20.08
2020,West Indies (ns),United Kingdom (ns),1683.0,88,1255102.0,0.13
2020,West Indies (ns),West Indies (ns),888009.0,31570,1255102.0,70.75
2020,Yugoslavia,Africa (ns),434.0,20,150560.0,0.29
2020,Yugoslavia,Albania,285.0,21,150560.0,0.19
2020,Yugoslavia,Austria-Hungary (ns),304.0,20,150560.0,0.2
2020,Yugoslavia,Canada,691.0,37,150560.0,0.46
2020,Yugoslavia,Finland,1270.0,47,150560.0,0.84
2020,Yugoslavia,Iceland,761.0,42,150560.0,0.51
2020,Yugoslavia,Poland,1541.0,79,150560.0,1.02
2020,Yugoslavia,Romania,598.0,25,150560.0,0.4
2020,Yugoslavia,South America (ns),836.0,40,150560.0,0.56
2020,Yugoslavia,Spain,1000.0,43,150560.0,0.66
2020,Yugoslavia,Sweden,1231.0,39,150560.0,0.82
2020,Yugoslavia,US-Born,29947.0,1446,150560.0,19.89
2020,Yugoslavia,Yugoslavia,111662.0,4574,150560.0,74.16
2023,Afghanistan,Afghanistan,985.0,40,7383.0,13.34
2023,Afghanistan,India,3717.0,164,7383.0,50.35
2023,Afghanistan,US-Born,2681.0,131,7383.0,36.31
2023,Africa (ns),Africa (ns),936644.0,30350,1281942.0,73.06
2023,Africa (ns),Albania,555.0,22,1281942.0,0.04
2023,Africa (ns),Asia (ns),873.0,29,1281942.0,0.07
2023,Africa (ns),Atlantic Islands,640.0,24,1281942.0,0.05
2023,Africa (ns),Australia,572.0,33,1281942.0,0.04
2023,Africa (ns),Austria,433.0,22,1281942.0,0.03
2023,Africa (ns),Canada,2943.0,144,1281942.0,0.23
2023,Africa (ns),Central America (ns),2501.0,91,1281942.0,0.2
2023,Africa (ns),Channel Islands,436.0,21,1281942.0,0.03
2023,Africa (ns),China,1881.0,83,1281942.0,0.15
2023,Africa (ns),Code 414,667.0,31,1281942.0,0.05
2023,Africa (ns),Cuba,575.0,27,1281942.0,0.04
2023,Africa (ns),Finland,442.0,25,1281942.0,0.03
2023,Africa (ns),Germany,3559.0,175,1281942.0,0.28
2023,Africa (ns),Iceland,1180.0,62,1281942.0,0.09
2023,Africa (ns),India,14736.0,718,1281942.0,1.15
2023,Africa (ns),Iran,2508.0,103,1281942.0,0.2
2023,Africa (ns),Ireland,2653.0,124,1281942.0,0.21
2023,Africa (ns),Israel,1111.0,43,1281942.0,0.09
2023,Africa (ns),Japan,751.0,35,1281942.0,0.06
2023,Africa (ns),Jordan,2172.0,82,1281942.0,0.17
2023,Africa (ns),Korea,719.0,36,1281942.0,0.06
2023,Africa (ns),Lebanon,1145.0,44,1281942.0,0.09
2023,Africa (ns),Mexico,2618.0,103,1281942.0,0.2
2023,Africa (ns),Middle East (ns),630.0,26,1281942.0,0.05
2023,Africa (ns),Netherlands,952.0,52,1281942.0,0.07
2023,Africa (ns),Pakistan,622.0,35,1281942.0,0.05
2023,Africa (ns),Philippines,2143.0,114,1281942.0,0.17
2023,Africa (ns),Poland,3186.0,147,1281942.0,0.25
2023,Africa (ns),Puerto Rico,1287.0,37,1281942.0,0.1
2023,Africa (ns),Romania,960.0,47,1281942.0,0.07
2023,Africa (ns),Saudi Arabia,1392.0,51,1281942.0,0.11
2023,Africa (ns),South America (ns),6659.0,273,1281942.0,0.52
2023,Africa (ns),Spain,3212.0,130,1281942.0,0.25
2023,Africa (ns),Syria,1586.0,74,1281942.0,0.12
2023,Africa (ns),Thailand,802.0,36,1281942.0,0.06
2023,Africa (ns),Turkey,948.0,43,1281942.0,0.07
2023,Africa (ns),US-Born,257250.0,10172,1281942.0,20.07
2023,Africa (ns),United Kingdom (ns),4155.0,203,1281942.0,0.32
2023,Africa (ns),West Indies (ns),12994.0,435,1281942.0,1.01
2023,Africa (ns),Yugoslavia,850.0,35,1281942.0,0.07
2023,Alaska (territory),Alaska (territory),10311.0,338,20156.0,51.16
2023,Alaska (territory),US-Born,9845.0,421,20156.0,48.84
2023,Albania,Africa (ns),464.0,22,97931.0,0.47
2023,Albania,Albania,62925.0,3056,97931.0,64.25
2023,Albania,Bulgaria,676.0,34,97931.0,0.69
2023,Albania,Canada,538.0,27,97931.0,0.55
2023,Albania,China,393.0,25,97931.0,0.4
2023,Albania,India,454.0,20,97931.0,0.46
2023,Albania,Mexico,482.0,31,97931.0,0.49
2023,Albania,Philippines,400.0,20,97931.0,0.41
2023,Albania,Poland,608.0,34,97931.0,0.62
2023,Albania,South America (ns),1213.0,57,97931.0,1.24
2023,Albania,Spain,1421.0,70,97931.0,1.45
2023,Albania,Syria,628.0,35,97931.0,0.64
2023,Albania,US-Born,27239.0,1330,97931.0,27.81
2023,Albania,Yugoslavia,490.0,26,97931.0,0.5
2023,Americas (ns),Americas (ns),4028.0,134,6996.0,57.58
2023,Americas (ns),South America (ns),585.0,26,6996.0,8.36
2023,Americas (ns),US-Born,2383.0,107,6996.0,34.06
2023,Asia (ns),Africa (ns),902.0,29,53431.0,1.69
2023,Asia (ns),Asia (ns),25941.0,1054,53431.0,48.55
2023,Asia (ns),Finland,362.0,25,53431.0,0.68
2023,Asia (ns),India,3197.0,142,53431.0,5.98
2023,Asia (ns),Iran,554.0,28,53431.0,1.04
2023,Asia (ns),Saudi Arabia,956.0,39,53431.0,1.79
2023,Asia (ns),South America (ns),833.0,33,53431.0,1.56
2023,Asia (ns),Spain,1997.0,96,53431.0,3.74
2023,Asia (ns),Syria,724.0,30,53431.0,1.36
2023,Asia (ns),Turkey,2440.0,95,53431.0,4.57
2023,Asia (ns),US-Born,15525.0,661,53431.0,29.06
2023,At sea,At sea,1594.0,50,4917.0,32.42
2023,At sea,US-Born,3323.0,161,4917.0,67.58
2023,Atlantic Islands,Africa (ns),656.0,24,23309.0,2.81
2023,Atlantic Islands,Atlantic Islands,12627.0,466,23309.0,54.17
2023,Atlantic Islands,South America (ns),512.0,22,23309.0,2.2
2023,Atlantic Islands,US-Born,8680.0,474,23309.0,37.24
2023,Atlantic Islands,West Indies (ns),834.0,25,23309.0,3.58
2023,Australia,Africa (ns),536.0,33,81338.0,0.66
2023,Australia,Australia,17002.0,934,81338.0,20.9
2023,Australia,Canada,1222.0,73,81338.0,1.5
2023,Australia,China,1119.0,44,81338.0,1.38
2023,Australia,India,557.0,32,81338.0,0.68
2023,Australia,Ireland,1174.0,57,81338.0,1.44
2023,Australia,Philippines,799.0,37,81338.0,0.98
2023,Australia,Poland,536.0,31,81338.0,0.66
2023,Australia,South America (ns),1175.0,47,81338.0,1.44
2023,Australia,US-Born,55870.0,2946,81338.0,68.69
2023,Australia,United Kingdom (ns),1348.0,71,81338.0,1.66
2023,Austria,Africa (ns),441.0,22,52719.0,0.84
2023,Austria,Austria,9622.0,554,52719.0,18.25
2023,Austria,Canada,924.0,55,52719.0,1.75
2023,Austria,China,657.0,34,52719.0,1.25
2023,Austria,Ireland,385.0,24,52719.0,0.73
2023,Austria,Macau,496.0,31,52719.0,0.94
2023,Austria,Mexico,581.0,27,52719.0,1.1
2023,Austria,Poland,638.0,41,52719.0,1.21
2023,Austria,South America (ns),927.0,49,52719.0,1.76
2023,Austria,US-Born,37602.0,2160,52719.0,71.33
2023,Austria,United Kingdom (ns),446.0,27,52719.0,0.85
2023,Austria-Hungary (ns),Austria-Hungary (ns),2224.0,140,20165.0,11.03
2023,Austria-Hungary (ns),Poland,1005.0,63,20165.0,4.98
2023,Austria-Hungary (ns),South America (ns),366.0,20,20165.0,1.82
2023,Austria-Hungary (ns),US-Born,16570.0,951,20165.0,82.17
2023,Bulgaria,Albania,681.0,34,31790.0,2.14
2023,Bulgaria,Bulgaria,14164.0,708,31790.0,44.55
2023,Bulgaria,Canada,509.0,23,31790.0,1.6
2023,Bulgaria,Poland,640.0,32,31790.0,2.01
2023,Bulgaria,South America (ns),857.0,40,31790.0,2.7
2023,Bulgaria,Spain,414.0,23,31790.0,1.3
2023,Bulgaria,US-Born,14525.0,822,31790.0,45.69
2023,Cambodia,Cambodia,15544.0,760,41186.0,37.74
2023,Cambodia,China,6887.0,368,41186.0,16.72
2023,Cambodia,India,1639.0,90,41186.0,3.98
2023,Cambodia,Indonesia,565.0,38,41186.0,1.37
2023,Cambodia,Korea,403.0,24,41186.0,0.98
2023,Cambodia,Macau,649.0,27,41186.0,1.58
2023,Cambodia,Philippines,594.0,31,41186.0,1.44
2023,Cambodia,Thailand,1216.0,56,41186.0,2.95
2023,Cambodia,US-Born,13313.0,725,41186.0,32.32
2023,Cambodia,United Kingdom (ns),376.0,26,41186.0,0.91
2023,Canada,Africa (ns),2874.0,144,543577.0,0.53
2023,Canada,Albania,507.0,27,543577.0,0.09
2023,Canada,Australia,1246.0,73,543577.0,0.23
2023,Canada,Austria,936.0,55,543577.0,0.17
2023,Canada,Bulgaria,477.0,23,543577.0,0.09
2023,Canada,Canada,139401.0,7944,543577.0,25.65
2023,Canada,Central America (ns),1324.0,62,543577.0,0.24
2023,Canada,Channel Islands,778.0,54,543577.0,0.14
2023,Canada,China,3834.0,217,543577.0,0.71
2023,Canada,Code 414,789.0,35,543577.0,0.15
2023,Canada,Cuba,458.0,32,543577.0,0.08
2023,Canada,Finland,853.0,32,543577.0,0.16
2023,Canada,Germany,1870.0,103,543577.0,0.34
2023,Canada,Iceland,1345.0,70,543577.0,0.25
2023,Canada,India,4784.0,225,543577.0,0.88
2023,Canada,Iran,682.0,25,543577.0,0.13
2023,Canada,Ireland,3416.0,219,543577.0,0.63
2023,Canada,Japan,1756.0,76,543577.0,0.32
2023,Canada,Korea,1525.0,82,543577.0,0.28
2023,Canada,Mexico,3106.0,137,543577.0,0.57
2023,Canada,Netherlands,330.0,23,543577.0,0.06
2023,Canada,Pakistan,1097.0,49,543577.0,0.2
2023,Canada,Philippines,2488.0,120,543577.0,0.46
2023,Canada,Poland,4514.0,238,543577.0,0.83
2023,Canada,Puerto Rico,844.0,40,543577.0,0.16
2023,Canada,Romania,975.0,56,543577.0,0.18
2023,Canada,South America (ns),4730.0,240,543577.0,0.87
2023,Canada,Spain,1613.0,82,543577.0,0.3
2023,Canada,Syria,1288.0,59,543577.0,0.24
2023,Canada,Thailand,1256.0,63,543577.0,0.23
2023,Canada,US-Born,346145.0,19145,543577.0,63.68
2023,Canada,United Kingdom (ns),3283.0,212,543577.0,0.6
2023,Canada,Vietnam,569.0,28,543577.0,0.1
2023,Canada,West Indies (ns),1989.0,108,543577.0,0.37
2023,Canada,Yugoslavia,495.0,29,543577.0,0.09
2023,Central America (ns),Africa (ns),2259.0,91,1697883.0,0.13
2023,Central America (ns),Canada,1370.0,62,1697883.0,0.08
2023,Central America (ns),Central America (ns),1094156.0,37108,1697883.0,64.44
2023,Central America (ns),China,1616.0,81,1697883.0,0.1
2023,Central America (ns),Cuba,14726.0,628,1697883.0,0.87
2023,Central America (ns),France,1694.0,67,1697883.0,0.1
2023,Central America (ns),Germany,1331.0,42,1697883.0,0.08
2023,Central America (ns),Iceland,823.0,46,1697883.0,0.05
2023,Central America (ns),India,2054.0,83,1697883.0,0.12
2023,Central America (ns),Ireland,614.0,38,1697883.0,0.04
2023,Central America (ns),Japan,605.0,33,1697883.0,0.04
2023,Central America (ns),Korea,610.0,29,1697883.0,0.04
2023,Central America (ns),Mexico,162588.0,6001,1697883.0,9.58
2023,Central America (ns),Netherlands,612.0,26,1697883.0,0.04
2023,Central America (ns),Pakistan,1060.0,47,1697883.0,0.06
2023,Central America (ns),Philippines,3312.0,160,1697883.0,0.2
2023,Central America (ns),Poland,1925.0,94,1697883.0,0.11
2023,Central America (ns),Puerto Rico,20654.0,703,1697883.0,1.22
2023,Central America (ns),Romania,676.0,35,1697883.0,0.04
2023,Central America (ns),South America (ns),47456.0,1788,1697883.0,2.8
2023,Central America (ns),Spain,1192.0,53,1697883.0,0.07
2023,Central America (ns),Thailand,940.0,44,1697883.0,0.06
2023,Central America (ns),US-Born,315913.0,13478,1697883.0,18.61
2023,Central America (ns),United Kingdom (ns),629.0,33,1697883.0,0.04
2023,Central America (ns),Vietnam,970.0,39,1697883.0,0.06
2023,Central America (ns),West Indies (ns),18098.0,648,1697883.0,1.07
2023,Channel Islands,Africa (ns),432.0,21,37025.0,1.17
2023,Channel Islands,Canada,790.0,54,37025.0,2.13
2023,Channel Islands,Channel Islands,5301.0,280,37025.0,14.32
2023,Channel Islands,Code 414,377.0,21,37025.0,1.02
2023,Channel Islands,Ireland,1907.0,96,37025.0,5.15
2023,Channel Islands,Poland,534.0,20,37025.0,1.44
2023,Channel Islands,US-Born,27127.0,1508,37025.0,73.27
2023,Channel Islands,United Kingdom (ns),557.0,41,37025.0,1.5
2023,China,Africa (ns),1623.0,83,1670852.0,0.1
2023,China,Albania,413.0,25,1670852.0,0.02
2023,China,Australia,1096.0,44,1670852.0,0.07
2023,China,Austria,578.0,34,1670852.0,0.03
2023,China,Cambodia,6261.0,368,1670852.0,0.37
2023,China,Canada,3732.0,217,1670852.0,0.22
2023,China,Central America (ns),1472.0,81,1670852.0,0.09
2023,China,China,1342916.0,70638,1670852.0,80.37
2023,China,Code 414,283.0,22,1670852.0,0.02
2023,China,Cuba,393.0,29,1670852.0,0.02
2023,China,France,450.0,22,1670852.0,0.03
2023,China,Germany,1224.0,76,1670852.0,0.07
2023,China,Hong Kong,1852.0,90,1670852.0,0.11
2023,China,Iceland,696.0,44,1670852.0,0.04
2023,China,India,18082.0,933,1670852.0,1.08
2023,China,Indonesia,1936.0,108,1670852.0,0.12
2023,China,Ireland,1080.0,58,1670852.0,0.06
2023,China,Japan,4867.0,263,1670852.0,0.29
2023,China,Korea,11462.0,589,1670852.0,0.69
2023,China,Macau,2930.0,166,1670852.0,0.18
2023,China,Mexico,2576.0,128,1670852.0,0.15
2023,China,Myanmar/Burma,974.0,58,1670852.0,0.06
2023,China,Pakistan,965.0,57,1670852.0,0.06
2023,China,Philippines,10337.0,545,1670852.0,0.62
2023,China,Poland,2605.0,152,1670852.0,0.16
2023,China,Puerto Rico,465.0,22,1670852.0,0.03
2023,China,Romania,574.0,33,1670852.0,0.03
2023,China,South America (ns),3970.0,218,1670852.0,0.24
2023,China,Spain,1925.0,103,1670852.0,0.12
2023,China,Sri Lanka,748.0,40,1670852.0,0.04
2023,China,Switzerland,521.0,23,1670852.0,0.03
2023,China,Thailand,23118.0,1237,1670852.0,1.38
2023,China,US-Born,212648.0,11752,1670852.0,12.73
2023,China,United Kingdom (ns),2077.0,121,1670852.0,0.12
2023,China,Vietnam,2473.0,135,1670852.0,0.15
2023,China,West Indies (ns),1530.0,72,1670852.0,0.09
2023,Code 414,Africa (ns),602.0,31,76803.0,0.78
2023,Code 414,Canada,768.0,35,76803.0,1.0
2023,Code 414,Channel Islands,361.0,21,76803.0,0.47
2023,Code 414,China,288.0,22,76803.0,0.37
2023,Code 414,Code 414,23585.0,1204,76803.0,30.71
2023,Code 414,Ireland,1956.0,110,76803.0,2.55
2023,Code 414,Philippines,425.0,25,76803.0,0.55
2023,Code 414,Poland,455.0,23,76803.0,0.59
2023,Code 414,South America (ns),709.0,30,76803.0,0.92
2023,Code 414,US-Born,46535.0,2442,76803.0,60.59
2023,Code 414,United Kingdom (ns),1119.0,71,76803.0,1.46
2023,Cuba,Africa (ns),660.0,27,600582.0,0.11
2023,Cuba,Canada,528.0,32,600582.0,0.09
2023,Cuba,Central America (ns),15565.0,628,600582.0,2.59
2023,Cuba,China,486.0,29,600582.0,0.08
2023,Cuba,Cuba,434822.0,17532,600582.0,72.4
2023,Cuba,France,2053.0,103,600582.0,0.34
2023,Cuba,Iceland,836.0,46,600582.0,0.14
2023,Cuba,Mexico,11334.0,435,600582.0,1.89
2023,Cuba,Philippines,637.0,29,600582.0,0.11
2023,Cuba,Poland,831.0,37,600582.0,0.14
2023,Cuba,Puerto Rico,8941.0,359,600582.0,1.49
2023,Cuba,South America (ns),28795.0,1219,600582.0,4.79
2023,Cuba,Spain,786.0,36,600582.0,0.13
2023,Cuba,US-Born,88818.0,4213,600582.0,14.79
2023,Cuba,West Indies (ns),5490.0,229,600582.0,0.91
2023,Czechoslovakia,Czechoslovakia,12858.0,710,32902.0,39.08
2023,Czechoslovakia,Poland,471.0,34,32902.0,1.43
2023,Czechoslovakia,Romania,802.0,39,32902.0,2.44
2023,Czechoslovakia,South America (ns),449.0,24,32902.0,1.36
2023,Czechoslovakia,Spain,830.0,31,32902.0,2.52
2023,Czechoslovakia,US-Born,17492.0,930,32902.0,53.16
2023,Egypt,Egypt,33011.0,1090,38934.0,84.79
2023,Egypt,India,562.0,21,38934.0,1.44
2023,Egypt,US-Born,5361.0,196,38934.0,13.77
2023,England,England,3995.0,204,13793.0,28.96
2023,England,US-Born,9798.0,583,13793.0,71.04
2023,Europe (ns),Europe (ns),7894.0,356,18621.0,42.39
2023,Europe (ns),Spain,1287.0,64,18621.0,6.91
2023,Europe (ns),US-Born,9440.0,479,18621.0,50.7
2023,Finland,Africa (ns),484.0,25,90314.0,0.54
2023,Finland,Asia (ns),384.0,25,90314.0,0.43
2023,Finland,Canada,849.0,32,90314.0,0.94
2023,Finland,Finland,48262.0,2342,90314.0,53.44
2023,Finland,Poland,459.0,34,90314.0,0.51
2023,Finland,South America (ns),1202.0,59,90314.0,1.33
2023,Finland,Spain,725.0,37,90314.0,0.8
2023,Finland,Sweden,422.0,24,90314.0,0.47
2023,Finland,US-Born,36427.0,1832,90314.0,40.33
2023,Finland,Yugoslavia,1100.0,45,90314.0,1.22
2023,France,Central America (ns),1686.0,67,77184.0,2.18
2023,France,China,465.0,22,77184.0,0.6
2023,France,Cuba,1981.0,103,77184.0,2.57
2023,France,France,20040.0,880,77184.0,25.96
2023,France,Germany,493.0,30,77184.0,0.64
2023,France,Iceland,730.0,29,77184.0,0.95
2023,France,Mexico,2194.0,99,77184.0,2.84
2023,France,Poland,595.0,37,77184.0,0.77
2023,France,Puerto Rico,1323.0,57,77184.0,1.71
2023,France,South America (ns),5684.0,222,77184.0,7.36
2023,France,US-Born,40755.0,2019,77184.0,52.8
2023,France,United Kingdom (ns),390.0,25,77184.0,0.51
2023,France,West Indies (ns),848.0,30,77184.0,1.1
2023,Germany,Africa (ns),3772.0,175,142301.0,2.65
2023,Germany,Canada,1964.0,103,142301.0,1.38
2023,Germany,Central America (ns),1187.0,42,142301.0,0.83
2023,Germany,China,1261.0,76,142301.0,0.89
2023,Germany,France,412.0,30,142301.0,0.29
2023,Germany,Germany,33508.0,1770,142301.0,23.55
2023,Germany,Iceland,822.0,45,142301.0,0.58
2023,Germany,India,1067.0,53,142301.0,0.75
2023,Germany,Iran,424.0,24,142301.0,0.3
2023,Germany,Ireland,782.0,47,142301.0,0.55
2023,Germany,Japan,606.0,30,142301.0,0.43
2023,Germany,Korea,543.0,29,142301.0,0.38
2023,Germany,Mexico,2058.0,89,142301.0,1.45
2023,Germany,Netherlands,437.0,21,142301.0,0.31
2023,Germany,Pakistan,765.0,36,142301.0,0.54
2023,Germany,Philippines,1055.0,58,142301.0,0.74
2023,Germany,Poland,1819.0,106,142301.0,1.28
2023,Germany,Romania,277.0,21,142301.0,0.19
2023,Germany,South America (ns),3512.0,176,142301.0,2.47
2023,Germany,Spain,1011.0,56,142301.0,0.71
2023,Germany,Syria,702.0,25,142301.0,0.49
2023,Germany,Thailand,749.0,42,142301.0,0.53
2023,Germany,US-Born,81365.0,4570,142301.0,57.18
2023,Germany,United Kingdom (ns),1279.0,74,142301.0,0.9
2023,Germany,West Indies (ns),924.0,37,142301.0,0.65
2023,Hawaii (territory),Hawaii (territory),9539.0,406,41328.0,23.08
2023,Hawaii (territory),Mexico,348.0,22,41328.0,0.84
2023,Hawaii (territory),New Zealand,635.0,25,41328.0,1.54
2023,Hawaii (territory),Philippines,2722.0,121,41328.0,6.59
2023,Hawaii (territory),US-Born,28084.0,1430,41328.0,67.95
