ORIGIN,LANGUAGE,MARRIAGE_CATEGORY,SPOUSE_LANGUAGE,WEIGHTED_COUNT,UNWEIGHTED_N
Africa,English,3rd+ gen American,English/Not Reported,2005.31,71
Africa,English,Different origin,Celtic/Gaelic,118.85,2
Africa,English,Different origin,English,944.39,31
Africa,English,Different origin,French,19.86,1
Africa,English,Different origin,German,291.07,6
Africa,English,Different origin,Greek,125.91,2
Africa,English,Different origin,Norwegian,20.14,1
Africa,English,Different origin,Polish,19.98,1
Africa,English,Different origin,Russian,40.120000000000005,2
Africa,English,Different origin,Spanish,20.22,1
Africa,English,Different origin,Swedish,120.03999999999999,2
Africa,English,Different origin,Yiddish/Hebrew,133.01,2
Africa,English,Same heritage,English,444.1,14
Africa,French,3rd+ gen American,English/Not Reported,200.47,6
Africa,French,Different origin,English,19.96,1
Africa,French,Different origin,French,160.96,8
Africa,French,Different origin,German,40.45,2
Africa,French,Different origin,Italian,160.67000000000002,4
Africa,French,Different origin,Russian,100.6,1
Africa,French,Different origin,Swedish,20.32,1
Africa,Italian,3rd+ gen American,English/Not Reported,80.44,4
Africa,Italian,3rd+ gen American,French,102.34,1
Africa,Italian,Different origin,Italian,201.98,10
Africa,Italian,Same heritage,Italian,191.52,2
Africa,Other,3rd+ gen American,English/Not Reported,443.51,14
Africa,Other,Different origin,Celtic/Gaelic,102.48,1
Africa,Other,Different origin,Greek,20.1,1
Africa,Other,Different origin,Italian,98.51,1
Africa,Other,Different origin,Other,662.44,13
Africa,Other,Different origin,Russian,20.17,1
Africa,Other,Different origin,Yiddish/Hebrew,20.17,1
Africa,Other,Same heritage,Other,241.79999999999998,4
Africa,Yiddish/Hebrew,3rd+ gen American,English/Not Reported,40.13,2
Africa,Yiddish/Hebrew,Different origin,English,102.34,1
Africa,Yiddish/Hebrew,Different origin,Italian,102.34,1
Africa,Yiddish/Hebrew,Different origin,Lithuanian,19.87,1
Africa,Yiddish/Hebrew,Different origin,Yiddish/Hebrew,285.87,6
Albania,Albanian,3rd+ gen American,English/Not Reported,406.79,20
Albania,Albanian,Different origin,English,43.77,2
Albania,Albanian,Different origin,French,20.49,1
Albania,Albanian,Different origin,German,20.36,1
Albania,Albanian,Different origin,Greek,40.92,2
Albania,Albanian,Different origin,Italian,60.35,3
Albania,Albanian,Different origin,Lithuanian,19.87,1
Albania,Albanian,Different origin,Magyar,20.01,1
Albania,Albanian,Different origin,Polish,21.11,1
Albania,Albanian,Different origin,Slovak,20.42,1
Albania,Albanian,Different origin,Slovenian,20.56,1
Albania,Albanian,Same heritage,Albanian,3354.98,142
Asia Minor (unspecified),Armenian,3rd+ gen American,English/Not Reported,20.1,1
Asia Minor (unspecified),Armenian,Different origin,English,20.99,1
Asia Minor (unspecified),Armenian,Same heritage,Armenian,523.9,10
Atlantic Islands,English,3rd+ gen American,English/Not Reported,1375.71,16
Atlantic Islands,English,Different origin,English,126.07,2
Atlantic Islands,English,Same heritage,English,402.86,4
Atlantic Islands,Portuguese,3rd+ gen American,English/Not Reported,584.38,25
Atlantic Islands,Portuguese,Different origin,English,119.66,2
Atlantic Islands,Portuguese,Different origin,Portuguese,239.28,8
Atlantic Islands,Portuguese,Same heritage,Portuguese,2093.56,72
Australia/New Zealand,English,3rd+ gen American,English,59.97,3
Australia/New Zealand,English,3rd+ gen American,English/Not Reported,7927.49,270
Australia/New Zealand,English,Different origin,Celtic/Gaelic,486.96,8
Australia/New Zealand,English,Different origin,Chinese,20.04,1
Australia/New Zealand,English,Different origin,Danish,170.62,4
Australia/New Zealand,English,Different origin,English,3443.58,99
Australia/New Zealand,English,Different origin,Finnish,20.52,1
Australia/New Zealand,English,Different origin,German,279.6,10
Australia/New Zealand,English,Different origin,Italian,20.16,1
Australia/New Zealand,English,Different origin,Magyar,60.99,3
Australia/New Zealand,English,Different origin,Norwegian,145.95999999999998,3
Australia/New Zealand,English,Different origin,Other,20.11,1
Australia/New Zealand,English,Different origin,Polish,105.77,1
Australia/New Zealand,English,Different origin,Serbian/Croatian,20.15,1
Australia/New Zealand,English,Different origin,Slovak,20.46,1
Australia/New Zealand,English,Different origin,Spanish,240.28,4
Australia/New Zealand,English,Different origin,Swedish,20.23,1
Australia/New Zealand,English,Different origin,Yiddish/Hebrew,40.099999999999994,2
Australia/New Zealand,English,Same heritage,English,2978.9,84
Austria,Czech,3rd+ gen American,English,105.77,1
Austria,Czech,3rd+ gen American,English/Not Reported,26502.48,320
Austria,Czech,Different origin,Celtic/Gaelic,119.99,2
Austria,Czech,Different origin,Czech,1861.76,45
Austria,Czech,Different origin,Danish,100.0,1
Austria,Czech,Different origin,English,445.18,6
Austria,Czech,Different origin,German,3860.09,49
Austria,Czech,Different origin,Greek,120.48,2
Austria,Czech,Different origin,Italian,206.11,2
Austria,Czech,Different origin,Magyar,302.0,3
Austria,Czech,Different origin,Norwegian,101.0,1
Austria,Czech,Different origin,Other,100.0,1
Austria,Czech,Different origin,Polish,616.29,7
Austria,Czech,Different origin,Russian,219.99,3
Austria,Czech,Different origin,Slovak,201.0,2
Austria,Czech,Different origin,Swedish,238.45,4
Austria,Czech,Different origin,Yiddish/Hebrew,101.0,1
Austria,Czech,Same heritage,Czech,113196.32,1180
Austria,Czech,Same heritage,German,1164.07,14
Austria,Czech,Same heritage,Magyar,140.44,3
Austria,Czech,Same heritage,Other,100.0,1
Austria,Czech,Same heritage,Polish,300.18,3
Austria,Czech,Same heritage,Ruthenian,20.11,1
Austria,Czech,Same heritage,Serbian/Croatian,401.0,4
Austria,Czech,Same heritage,Slovak,102.87,1
Austria,Czech,Same heritage,Slovenian,300.0,3
Austria,English,3rd+ gen American,English/Not Reported,2380.21,34
Austria,English,Different origin,Celtic/Gaelic,98.39,1
Austria,English,Different origin,English,1499.81,19
Austria,English,Different origin,German,335.68,4
Austria,English,Different origin,Norwegian,97.48,1
Austria,English,Different origin,Yiddish/Hebrew,40.120000000000005,2
Austria,English,Same heritage,English,1012.2,20
Austria,English,Same heritage,German,112.92,2
Austria,German,3rd+ gen American,English/Not Reported,68292.68,1956
Austria,German,3rd+ gen American,German,140.06,3
Austria,German,Different origin,Armenian,20.14,1
Austria,German,Different origin,Celtic/Gaelic,353.4,5
Austria,German,Different origin,Czech,1396.47,44
Austria,German,Different origin,Danish,580.43,13
Austria,German,Different origin,Dutch/Flemish,424.53,9
Austria,German,Different origin,English,3528.15,99
Austria,German,Different origin,French,1491.55,38
Austria,German,Different origin,German,49507.96,1169
Austria,German,Different origin,Greek,550.59,15
Austria,German,Different origin,Italian,1694.42,60
Austria,German,Different origin,Latvian,141.09,3
Austria,German,Different origin,Lithuanian,142.23000000000002,7
Austria,German,Different origin,Magyar,4557.19,117
Austria,German,Different origin,Norwegian,388.88,7
Austria,German,Different origin,Other,464.93,15
Austria,German,Different origin,Polish,3059.8,90
Austria,German,Different origin,Romanian,1211.23,36
Austria,German,Different origin,Russian,7585.23,191
Austria,German,Different origin,Ruthenian,121.53,6
Austria,German,Different origin,Serbian/Croatian,860.24,19
Austria,German,Different origin,Slovak,938.53,26
Austria,German,Different origin,Slovenian,492.27,13
Austria,German,Different origin,Spanish,183.07,9
Austria,German,Different origin,Swedish,900.46,20
Austria,German,Different origin,Yiddish/Hebrew,3743.59,130
Austria,German,Same heritage,Czech,1164.07,14
Austria,German,Same heritage,English,112.92,2
Austria,German,Same heritage,German,217056.44,5320
Austria,German,Same heritage,Italian,101.0,1
Austria,German,Same heritage,Magyar,444.49,11
Austria,German,Same heritage,Other,122.9,2
Austria,German,Same heritage,Polish,824.13,13
Austria,German,Same heritage,Russian,100.29,5
Austria,German,Same heritage,Ruthenian,120.36000000000001,2
Austria,German,Same heritage,Serbian/Croatian,321.05,8
Austria,German,Same heritage,Slovak,414.31,9
Austria,German,Same heritage,Slovenian,261.07,5
Austria,German,Same heritage,Yiddish/Hebrew,617.41,23
Austria,Greek,3rd+ gen American,English/Not Reported,39.32,2
Austria,Greek,Different origin,English,100.0,1
Austria,Greek,Different origin,German,20.46,1
Austria,Greek,Different origin,Polish,39.870000000000005,2
Austria,Greek,Same heritage,Greek,1206.26,20
Austria,Italian,3rd+ gen American,English/Not Reported,854.79,23
Austria,Italian,Different origin,Celtic/Gaelic,20.52,1
Austria,Italian,Different origin,Czech,19.91,1
Austria,Italian,Different origin,French,145.28,3
Austria,Italian,Different origin,German,140.29,3
Austria,Italian,Different origin,Italian,743.13,16
Austria,Italian,Different origin,Portuguese,19.52,1
Austria,Italian,Different origin,Slovenian,20.3,1
Austria,Italian,Same heritage,German,101.0,1
Austria,Italian,Same heritage,Italian,9187.3,164
Austria,Italian,Same heritage,Slovenian,101.0,1
Austria,Latvian,3rd+ gen American,English/Not Reported,102.7,1
Austria,Latvian,Different origin,Latvian,40.08,2
Austria,Latvian,Different origin,Other,20.06,1
Austria,Latvian,Different origin,Polish,20.5,1
Austria,Latvian,Same heritage,Latvian,1097.24,14
Austria,Lithuanian,Different origin,Italian,100.6,1
Austria,Lithuanian,Different origin,Polish,20.51,1
Austria,Lithuanian,Same heritage,Lithuanian,1121.4,16
Austria,Magyar,3rd+ gen American,English/Not Reported,4972.24,147
Austria,Magyar,Different origin,Celtic/Gaelic,19.35,1
Austria,Magyar,Different origin,Czech,100.78,5
Austria,Magyar,Different origin,Danish,20.14,1
Austria,Magyar,Different origin,English,60.540000000000006,3
Austria,Magyar,Different origin,German,762.98,18
Austria,Magyar,Different origin,Greek,20.08,1
Austria,Magyar,Different origin,Italian,40.230000000000004,2
Austria,Magyar,Different origin,Latvian,20.74,1
Austria,Magyar,Different origin,Lithuanian,20.35,1
Austria,Magyar,Different origin,Magyar,1546.75,37
Austria,Magyar,Different origin,Other,60.17,3
Austria,Magyar,Different origin,Polish,460.41,11
Austria,Magyar,Different origin,Portuguese,101.1,1
Austria,Magyar,Different origin,Romanian,20.3,1
Austria,Magyar,Different origin,Russian,385.53000000000003,11
Austria,Magyar,Different origin,Serbian/Croatian,40.12,2
Austria,Magyar,Different origin,Slovak,199.38,2
Austria,Magyar,Different origin,Slovenian,41.0,2
Austria,Magyar,Different origin,Spanish,40.3,2
Austria,Magyar,Different origin,Yiddish/Hebrew,262.38,9
Austria,Magyar,Same heritage,Czech,140.44,3
Austria,Magyar,Same heritage,German,444.49,11
Austria,Magyar,Same heritage,Magyar,42734.54,814
Austria,Magyar,Same heritage,Other,20.08,1
Austria,Magyar,Same heritage,Polish,100.0,1
Austria,Magyar,Same heritage,Romanian,19.99,1
Austria,Magyar,Same heritage,Ruthenian,100.0,1
Austria,Magyar,Same heritage,Serbian/Croatian,141.84,3
Austria,Magyar,Same heritage,Slovak,428.04,6
Austria,Magyar,Same heritage,Slovenian,222.02,3
Austria,Magyar,Same heritage,Yiddish/Hebrew,139.57999999999998,3
Austria,Other,3rd+ gen American,English/Not Reported,1093.5,34
Austria,Other,Different origin,German,142.04,3
Austria,Other,Different origin,Magyar,40.66,2
Austria,Other,Different origin,Other,1615.57,36
Austria,Other,Different origin,Polish,139.84,3
Austria,Other,Different origin,Russian,221.23999999999998,3
Austria,Other,Different origin,Serbian/Croatian,20.08,1
Austria,Other,Different origin,Slovak,20.14,1
Austria,Other,Different origin,Yiddish/Hebrew,60.63,3
Austria,Other,Same heritage,Czech,100.0,1
Austria,Other,Same heritage,German,122.9,2
Austria,Other,Same heritage,Magyar,20.08,1
Austria,Other,Same heritage,Other,12483.58,216
Austria,Other,Same heritage,Russian,20.02,1
Austria,Other,Same heritage,Serbian/Croatian,121.06,2
Austria,Other,Same heritage,Slovak,326.38,4
Austria,Other,Same heritage,Yiddish/Hebrew,20.74,1
Austria,Polish,3rd+ gen American,English/Not Reported,6800.14,124
Austria,Polish,Different origin,Czech,20.75,1
Austria,Polish,Different origin,English,60.72,3
Austria,Polish,Different origin,German,1230.89,17
Austria,Polish,Different origin,Greek,344.26,5
Austria,Polish,Different origin,Italian,543.74,7
Austria,Polish,Different origin,Latvian,19.96,1
Austria,Polish,Different origin,Lithuanian,338.3,5
Austria,Polish,Different origin,Magyar,472.73,12
Austria,Polish,Different origin,Polish,12027.74,158
Austria,Polish,Different origin,Romanian,545.82,11
Austria,Polish,Different origin,Russian,1491.83,34
Austria,Polish,Different origin,Ruthenian,19.87,1
Austria,Polish,Different origin,Serbian/Croatian,121.78,2
Austria,Polish,Different origin,Slovak,121.03999999999999,2
Austria,Polish,Different origin,Swedish,100.0,1
Austria,Polish,Different origin,Yiddish/Hebrew,746.31,13
Austria,Polish,Same heritage,Czech,300.18,3
Austria,Polish,Same heritage,German,824.13,13
Austria,Polish,Same heritage,Magyar,100.0,1
Austria,Polish,Same heritage,Polish,153957.1,1718
Austria,Polish,Same heritage,Russian,100.9,1
Austria,Polish,Same heritage,Ruthenian,462.86,7
Austria,Polish,Same heritage,Slovak,553.21,7
Austria,Polish,Same heritage,Slovenian,202.0,2
Austria,Polish,Same heritage,Yiddish/Hebrew,19.96,1
Austria,Romanian,3rd+ gen American,English/Not Reported,82.50999999999999,4
Austria,Romanian,Different origin,Magyar,121.41,2
Austria,Romanian,Different origin,Polish,100.0,1
Austria,Romanian,Different origin,Romanian,40.260000000000005,2
Austria,Romanian,Different origin,Russian,19.96,1
Austria,Romanian,Different origin,Ruthenian,20.3,1
Austria,Romanian,Same heritage,Magyar,19.99,1
Austria,Romanian,Same heritage,Romanian,3206.84,38
Austria,Russian,3rd+ gen American,English/Not Reported,1575.09,46
Austria,Russian,Different origin,Celtic/Gaelic,100.0,1
Austria,Russian,Different origin,German,81.08,4
Austria,Russian,Different origin,Italian,20.08,1
Austria,Russian,Different origin,Lithuanian,20.18,1
Austria,Russian,Different origin,Other,101.1,1
Austria,Russian,Different origin,Polish,160.14000000000001,8
Austria,Russian,Different origin,Romanian,20.17,1
Austria,Russian,Different origin,Russian,1566.42,42
Austria,Russian,Different origin,Serbian/Croatian,20.51,1
Austria,Russian,Different origin,Slovak,59.519999999999996,3
Austria,Russian,Different origin,Swedish,20.41,1
Austria,Russian,Different origin,Yiddish/Hebrew,20.04,1
Austria,Russian,Same heritage,German,100.29,5
Austria,Russian,Same heritage,Other,20.02,1
Austria,Russian,Same heritage,Polish,100.9,1
Austria,Russian,Same heritage,Russian,20754.7,360
Austria,Russian,Same heritage,Ruthenian,199.68,2
Austria,Russian,Same heritage,Slovak,227.44,3
Austria,Ruthenian,3rd+ gen American,English/Not Reported,702.78,15
Austria,Ruthenian,Different origin,Greek,19.93,1
Austria,Ruthenian,Different origin,Polish,60.82,3
Austria,Ruthenian,Different origin,Russian,121.11,6
Austria,Ruthenian,Different origin,Ruthenian,686.31,18
Austria,Ruthenian,Same heritage,Czech,20.11,1
Austria,Ruthenian,Same heritage,German,120.36000000000001,2
Austria,Ruthenian,Same heritage,Magyar,100.0,1
Austria,Ruthenian,Same heritage,Polish,462.86,7
Austria,Ruthenian,Same heritage,Russian,199.68,2
Austria,Ruthenian,Same heritage,Ruthenian,11946.78,250
Austria,Ruthenian,Same heritage,Slovak,199.43,2
Austria,Serbian/Croatian,3rd+ gen American,English/Not Reported,1254.3,35
Austria,Serbian/Croatian,Different origin,Czech,119.7,2
Austria,Serbian/Croatian,Different origin,Dutch/Flemish,20.3,1
Austria,Serbian/Croatian,Different origin,English,240.58,4
Austria,Serbian/Croatian,Different origin,German,202.58,6
Austria,Serbian/Croatian,Different origin,Greek,101.25,1
Austria,Serbian/Croatian,Different origin,Magyar,261.48,5
Austria,Serbian/Croatian,Different origin,Polish,343.3,5
Austria,Serbian/Croatian,Different origin,Russian,19.53,1
Austria,Serbian/Croatian,Different origin,Serbian/Croatian,1164.6,22
Austria,Serbian/Croatian,Different origin,Slovak,20.5,1
Austria,Serbian/Croatian,Same heritage,Czech,401.0,4
Austria,Serbian/Croatian,Same heritage,German,321.05,8
Austria,Serbian/Croatian,Same heritage,Magyar,141.84,3
Austria,Serbian/Croatian,Same heritage,Other,121.06,2
Austria,Serbian/Croatian,Same heritage,Serbian/Croatian,34735.14,452
Austria,Serbian/Croatian,Same heritage,Slovak,100.0,1
Austria,Serbian/Croatian,Same heritage,Slovenian,101.0,1
Austria,Slovak,3rd+ gen American,English/Not Reported,7810.25,120
Austria,Slovak,Different origin,Czech,124.49,2
Austria,Slovak,Different origin,Dutch/Flemish,120.45,2
Austria,Slovak,Different origin,French,20.08,1
Austria,Slovak,Different origin,German,316.94,4
Austria,Slovak,Different origin,Greek,206.83999999999997,2
Austria,Slovak,Different origin,Italian,361.94,6
Austria,Slovak,Different origin,Latvian,89.27,1
Austria,Slovak,Different origin,Lithuanian,196.25,2
Austria,Slovak,Different origin,Magyar,119.19999999999999,2
Austria,Slovak,Different origin,Other,20.58,1
Austria,Slovak,Different origin,Polish,574.46,9
Austria,Slovak,Different origin,Russian,160.22,4
Austria,Slovak,Different origin,Serbian/Croatian,19.74,1
Austria,Slovak,Different origin,Slovak,1494.67,22
Austria,Slovak,Same heritage,Albanian,20.03,1
Austria,Slovak,Same heritage,Czech,102.87,1
Austria,Slovak,Same heritage,German,414.31,9
Austria,Slovak,Same heritage,Magyar,428.04,6
Austria,Slovak,Same heritage,Other,326.38,4
Austria,Slovak,Same heritage,Polish,553.21,7
Austria,Slovak,Same heritage,Russian,227.44,3
Austria,Slovak,Same heritage,Ruthenian,199.43,2
Austria,Slovak,Same heritage,Serbian/Croatian,100.0,1
Austria,Slovak,Same heritage,Slovak,99505.98,1162
Austria,Slovak,Same heritage,Slovenian,298.51,3
Austria,Slovenian,3rd+ gen American,English/Not Reported,2405.12,39
Austria,Slovenian,Different origin,English,20.5,1
Austria,Slovenian,Different origin,German,812.22,9
Austria,Slovenian,Different origin,Italian,121.3,2
Austria,Slovenian,Different origin,Polish,200.0,2
Austria,Slovenian,Different origin,Russian,119.87,2
Austria,Slovenian,Different origin,Serbian/Croatian,120.0,2
Austria,Slovenian,Different origin,Slovak,19.97,1
Austria,Slovenian,Different origin,Slovenian,264.40999999999997,9
Austria,Slovenian,Same heritage,Czech,300.0,3
Austria,Slovenian,Same heritage,German,261.07,5
Austria,Slovenian,Same heritage,Italian,101.0,1
Austria,Slovenian,Same heritage,Magyar,222.02,3
Austria,Slovenian,Same heritage,Polish,202.0,2
Austria,Slovenian,Same heritage,Serbian/Croatian,101.0,1
Austria,Slovenian,Same heritage,Slovak,298.51,3
Austria,Slovenian,Same heritage,Slovenian,59032.86,680
Austria,Swedish,3rd+ gen American,English/Not Reported,226.31,3
Austria,Swedish,Same heritage,Swedish,463.54,6
Austria,Yiddish/Hebrew,3rd+ gen American,English/Not Reported,12815.23,444
Austria,Yiddish/Hebrew,3rd+ gen American,Yiddish/Hebrew,20.04,1
Austria,Yiddish/Hebrew,Different origin,Czech,101.0,1
Austria,Yiddish/Hebrew,Different origin,Dutch/Flemish,20.17,1
Austria,Yiddish/Hebrew,Different origin,English,480.3,16
Austria,Yiddish/Hebrew,Different origin,Finnish,40.11,2
Austria,Yiddish/Hebrew,Different origin,French,20.3,1
Austria,Yiddish/Hebrew,Different origin,German,1121.34,24
Austria,Yiddish/Hebrew,Different origin,Italian,141.07,3
Austria,Yiddish/Hebrew,Different origin,Magyar,1023.84,27
Austria,Yiddish/Hebrew,Different origin,Other,100.62,5
Austria,Yiddish/Hebrew,Different origin,Polish,920.85,26
Austria,Yiddish/Hebrew,Different origin,Romanian,599.07,18
Austria,Yiddish/Hebrew,Different origin,Russian,1176.93,30
Austria,Yiddish/Hebrew,Different origin,Spanish,19.96,1
Austria,Yiddish/Hebrew,Different origin,Yiddish/Hebrew,40399.36,1057
Austria,Yiddish/Hebrew,Same heritage,German,617.41,23
Austria,Yiddish/Hebrew,Same heritage,Magyar,139.57999999999998,3
Austria,Yiddish/Hebrew,Same heritage,Other,20.74,1
Austria,Yiddish/Hebrew,Same heritage,Polish,19.96,1
Austria,Yiddish/Hebrew,Same heritage,Yiddish/Hebrew,147717.4,3260
Belgium,Dutch/Flemish,3rd+ gen American,English,60.489999999999995,3
Belgium,Dutch/Flemish,3rd+ gen American,English/Not Reported,14471.38,391
Belgium,Dutch/Flemish,Different origin,Celtic/Gaelic,220.41,3
Belgium,Dutch/Flemish,Different origin,Danish,60.08,3
Belgium,Dutch/Flemish,Different origin,Dutch/Flemish,2133.02,58
Belgium,Dutch/Flemish,Different origin,English,1272.07,31
Belgium,Dutch/Flemish,Different origin,French,1821.9,38
Belgium,Dutch/Flemish,Different origin,German,2096.5,37
Belgium,Dutch/Flemish,Different origin,Greek,60.010000000000005,3
Belgium,Dutch/Flemish,Different origin,Italian,80.81,4
Belgium,Dutch/Flemish,Different origin,Norwegian,159.51,4
Belgium,Dutch/Flemish,Different origin,Polish,81.27,4
Belgium,Dutch/Flemish,Different origin,Romanian,20.33,1
Belgium,Dutch/Flemish,Different origin,Russian,160.83,4
Belgium,Dutch/Flemish,Different origin,Serbian/Croatian,20.3,1
Belgium,Dutch/Flemish,Different origin,Slovak,20.25,1
Belgium,Dutch/Flemish,Different origin,Spanish,140.2,3
Belgium,Dutch/Flemish,Different origin,Swedish,263.93,5
Belgium,Dutch/Flemish,Different origin,Yiddish/Hebrew,40.94,2
Belgium,Dutch/Flemish,Same heritage,Dutch/Flemish,55339.16,1460
Belgium,Dutch/Flemish,Same heritage,French,301.4,7
Belgium,Dutch/Flemish,Same heritage,German,20.15,1
Belgium,English,3rd+ gen American,English/Not Reported,261.33,9
Belgium,English,Different origin,English,101.09,5
Belgium,English,Different origin,French,20.04,1
Belgium,English,Different origin,German,105.04,1
Belgium,English,Different origin,Swedish,20.24,1
Belgium,English,Same heritage,English,200.0,2
Belgium,Finnish,3rd+ gen American,English/Not Reported,100.0,1
Belgium,Finnish,Same heritage,Finnish,602.0,6
Belgium,French,3rd+ gen American,English/Not Reported,7485.87,229
Belgium,French,Different origin,Celtic/Gaelic,223.24,3
Belgium,French,Different origin,Czech,20.18,1
Belgium,French,Different origin,Danish,200.18,2
Belgium,French,Different origin,Dutch/Flemish,398.57,8
Belgium,French,Different origin,English,766.56,18
Belgium,French,Different origin,French,2778.56,79
Belgium,French,Different origin,German,1130.8,20
Belgium,French,Different origin,Greek,40.82,2
Belgium,French,Different origin,Italian,421.8,13
Belgium,French,Different origin,Norwegian,40.16,2
Belgium,French,Different origin,Other,20.23,1
Belgium,French,Different origin,Polish,20.3,1
Belgium,French,Different origin,Slovak,20.21,1
Belgium,French,Different origin,Spanish,100.0,1
Belgium,French,Different origin,Swedish,20.4,1
Belgium,French,Same heritage,Dutch/Flemish,301.4,7
Belgium,French,Same heritage,French,17201.76,424
Belgium,French,Same heritage,German,120.32,2
Belgium,French,Same heritage,Greek,100.25,1
Belgium,German,3rd+ gen American,English/Not Reported,1127.48,40
Belgium,German,Different origin,English,121.2,6
Belgium,German,Different origin,French,39.82,2
Belgium,German,Different origin,German,294.4,11
Belgium,German,Different origin,Italian,20.17,1
Belgium,German,Different origin,Polish,41.11,2
Belgium,German,Different origin,Spanish,100.6,1
Belgium,German,Same heritage,Dutch/Flemish,20.15,1
Belgium,German,Same heritage,French,120.32,2
Belgium,German,Same heritage,German,761.2,30
Bulgaria,Latvian,3rd+ gen American,English/Not Reported,1616.8,64
Bulgaria,Latvian,Different origin,Armenian,19.87,1
Bulgaria,Latvian,Different origin,Celtic/Gaelic,103.62,1
Bulgaria,Latvian,Different origin,Czech,39.93,2
Bulgaria,Latvian,Different origin,English,100.86,5
Bulgaria,Latvian,Different origin,German,292.47,6
Bulgaria,Latvian,Different origin,Greek,100.0,1
Bulgaria,Latvian,Different origin,Italian,20.32,1
Bulgaria,Latvian,Different origin,Latvian,161.23,8
Bulgaria,Latvian,Different origin,Magyar,61.39,3
Bulgaria,Latvian,Different origin,Polish,100.64,5
Bulgaria,Latvian,Different origin,Romanian,61.39,3
Bulgaria,Latvian,Different origin,Russian,20.41,1
Bulgaria,Latvian,Different origin,Serbian/Croatian,80.74000000000001,4
Bulgaria,Latvian,Different origin,Spanish,20.62,1
Bulgaria,Latvian,Different origin,Yiddish/Hebrew,20.3,1
Bulgaria,Latvian,Same heritage,Latvian,2465.18,90
Canada,Celtic/Gaelic,3rd+ gen American,English,20.3,1
Canada,Celtic/Gaelic,3rd+ gen American,English/Not Reported,25487.09,284
Canada,Celtic/Gaelic,Different origin,Celtic/Gaelic,2444.27,30
Canada,Celtic/Gaelic,Different origin,English,1760.99,20
Canada,Celtic/Gaelic,Different origin,German,1562.27,17
Canada,Celtic/Gaelic,Different origin,Greek,20.5,1
Canada,Celtic/Gaelic,Different origin,Italian,21.11,1
Canada,Celtic/Gaelic,Different origin,Swedish,100.0,1
Canada,Celtic/Gaelic,Same heritage,Celtic/Gaelic,12339.88,134
Canada,Celtic/Gaelic,Same heritage,English,4447.79,52
Canada,Celtic/Gaelic,Same heritage,French,1040.73,11
Canada,Celtic/Gaelic,Same heritage,German,440.87,6
Canada,Dutch/Flemish,3rd+ gen American,English/Not Reported,281.81,6
Canada,Dutch/Flemish,Different origin,Dutch/Flemish,20.04,1
Canada,Dutch/Flemish,Same heritage,English,198.78,2
Canada,Dutch/Flemish,Same heritage,German,100.0,1
Canada,English,3rd+ gen American,Celtic/Gaelic,100.0,1
Canada,English,3rd+ gen American,Czech,100.18,1
Canada,English,3rd+ gen American,English,2686.2,121
Canada,English,3rd+ gen American,English/Not Reported,785075.54,18855
Canada,English,3rd+ gen American,French,81.38,4
Canada,English,3rd+ gen American,German,362.83,6
Canada,English,3rd+ gen American,Italian,20.3,1
Canada,English,Different origin,Albanian,43.77,2
Canada,English,Different origin,Armenian,61.43,3
Canada,English,Different origin,Celtic/Gaelic,10252.28,165
Canada,English,Different origin,Czech,341.62,9
Canada,English,Different origin,Danish,2118.11,54
Canada,English,Different origin,Dutch/Flemish,1479.95,29
Canada,English,Different origin,English,98963.29,2304
Canada,English,Different origin,Finnish,340.67,8
Canada,English,Different origin,French,1866.82,52
Canada,English,Different origin,German,15610.3,352
Canada,English,Different origin,Greek,224.08,7
Canada,English,Different origin,Italian,1215.29,36
Canada,English,Different origin,Japanese,40.6,2
Canada,English,Different origin,Latvian,20.18,1
Canada,English,Different origin,Lithuanian,40.03,2
Canada,English,Different origin,Magyar,218.60999999999999,7
Canada,English,Different origin,Norwegian,3244.71,71
Canada,English,Different origin,Other,421.64,13
Canada,English,Different origin,Polish,715.39,19
Canada,English,Different origin,Portuguese,345.79,5
Canada,English,Different origin,Romanian,119.39,6
Canada,English,Different origin,Russian,487.08,16
Canada,English,Different origin,Ruthenian,20.3,1
Canada,English,Different origin,Serbian/Croatian,140.0,3
Canada,English,Different origin,Slovak,19.93,1
Canada,English,Different origin,Slovenian,20.14,1
Canada,English,Different origin,Spanish,427.34,16
Canada,English,Different origin,Swedish,5275.14,130
Canada,English,Different origin,Yiddish/Hebrew,663.27,21
Canada,English,Same heritage,Celtic/Gaelic,4447.79,52
Canada,English,Same heritage,Dutch/Flemish,198.78,2
Canada,English,Same heritage,English,509732.16,12498
Canada,English,Same heritage,French,8784.37,227
Canada,English,Same heritage,German,1681.51,28
Canada,English,Same heritage,Other,20.04,1
Canada,English,Same heritage,Ruthenian,20.3,1
Canada,English,Same heritage,Spanish,20.3,1
Canada,English,Same heritage,Yiddish/Hebrew,60.510000000000005,3
Canada,French,3rd+ gen American,English,243.78,12
Canada,French,3rd+ gen American,English/Not Reported,214540.1,5394
Canada,French,3rd+ gen American,French,404.65,20
Canada,French,Different origin,Albanian,20.49,1
Canada,French,Different origin,Armenian,110.23,1
Canada,French,Different origin,Celtic/Gaelic,1493.87,22
Canada,French,Different origin,Czech,96.62,1
Canada,French,Different origin,Danish,140.06,3
Canada,French,Different origin,Dutch/Flemish,488.29,8
Canada,French,Different origin,English,7759.1,188
Canada,French,Different origin,Finnish,20.49,1
Canada,French,Different origin,French,2893.41,66
